factura,fecha,fecha de entrega,productCode,producto,categoria,precio compra,precio,cantidad,status,customerNumber,cliente,ciudad,pais,employeeNumber,vendedor
10406,2005-04-15,2005-04-21,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,62.16,117.26,65,Disputed,145,Danish Wholesale Imports,Kobenhavn,Denmark,1401,Pamela Castillo
10407,2005-04-22,NULL,S18_1589,1965 Aston Martin DB5,Classic Cars,65.96,114.48,59,On Hold,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10407,2005-04-22,NULL,S18_1749,1917 Grand Touring Sedan,Vintage Cars,86.7,141.1,76,On Hold,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10407,2005-04-22,NULL,S18_2248,1911 Ford Town Car,Vintage Cars,33.3,58.12,42,On Hold,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10407,2005-04-22,NULL,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,56.76,132.0,41,On Hold,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10407,2005-04-22,NULL,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,43.26,91.11,6,On Hold,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10407,2005-04-22,NULL,S18_4933,1957 Ford Thunderbird,Classic Cars,34.21,64.14,66,On Hold,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10407,2005-04-22,NULL,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,49.24,68.35,26,On Hold,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10407,2005-04-22,NULL,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,29.18,45.78,64,On Hold,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10407,2005-04-22,NULL,S24_2766,1949 Jaguar XK 120,Classic Cars,47.25,81.78,76,On Hold,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10407,2005-04-22,NULL,S24_2887,1952 Citroen-15CV,Classic Cars,72.82,98.65,59,On Hold,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10407,2005-04-22,NULL,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,50.51,77.05,13,On Hold,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10407,2005-04-22,NULL,S24_3432,2002 Chevy Corvette,Classic Cars,62.11,101.73,43,On Hold,450,The Sharp Gifts Warehouse,San Jose,USA,1165,Leslie Jennings
10408,2005-04-22,2005-04-27,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,21.75,41.03,15,Shipped,398,"Tokyo Collectables, Ltd",Minato-ku,Japan,1621,Mami Nishi
10409,2005-04-23,2005-04-24,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,58.48,104.25,6,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10409,2005-04-23,2005-04-24,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,22.57,27.88,61,Shipped,166,Handji Gifts& Co,Singapore,Singapore,1612,Peter Marsh
10410,2005-04-29,2005-04-30,S18_1342,1937 Lincoln Berline,Vintage Cars,60.62,99.66,65,Shipped,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10410,2005-04-29,2005-04-30,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,24.26,51.21,44,Shipped,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10410,2005-04-29,2005-04-30,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,72.56,145.13,56,Shipped,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10410,2005-04-29,2005-04-30,S18_2949,1913 Ford Model T Speedster,Vintage Cars,60.78,93.21,47,Shipped,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10410,2005-04-29,2005-04-30,S18_2957,1934 Ford V8 Coupe,Vintage Cars,34.35,49.97,53,Shipped,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10410,2005-04-29,2005-04-30,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,60.74,84.82,34,Shipped,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10410,2005-04-29,2005-04-30,S18_3320,1917 Maxwell Touring Car,Vintage Cars,57.54,81.35,44,Shipped,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10410,2005-04-29,2005-04-30,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,20.61,42.56,31,Shipped,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10410,2005-04-29,2005-04-30,S24_4258,1936 Chrysler Airflow,Vintage Cars,57.46,95.44,50,Shipped,357,GiftsForHim.com,Auckland,New Zealand,1612,Peter Marsh
10411,2005-05-01,2005-05-06,S10_1949,1952 Alpine Renault 1300,Classic Cars,98.58,205.73,23,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10411,2005-05-01,2005-05-06,S10_4962,1962 LanciaA Delta 16V,Classic Cars,103.42,144.79,27,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10411,2005-05-01,2005-05-06,S12_1666,1958 Setra Bus,Trucks and Buses,77.9,110.7,40,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10411,2005-05-01,2005-05-06,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,58.33,109.67,27,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10411,2005-05-01,2005-05-06,S18_4600,1940s Ford truck,Trucks and Buses,84.76,106.55,46,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10411,2005-05-01,2005-05-06,S18_4668,1939 Cadillac Limousine,Vintage Cars,23.14,41.25,35,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10411,2005-05-01,2005-05-06,S32_1268,1980’s GM Manhattan Express,Trucks and Buses,53.93,78.01,26,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10411,2005-05-01,2005-05-06,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,33.61,60.76,27,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10411,2005-05-01,2005-05-06,S700_2824,1982 Camaro Z28,Classic Cars,46.53,89.01,34,Shipped,233,Québec Home Shopping Network,Montréal,Canada,1286,Foon Yue Tseng
10412,2005-05-03,2005-05-05,S12_4473,1957 Chevy Pickup,Trucks and Buses,55.7,100.73,54,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10412,2005-05-03,2005-05-05,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,101.51,150.63,41,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10412,2005-05-03,2005-05-05,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,74.86,120.28,56,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10412,2005-05-03,2005-05-05,S18_2432,1926 Ford Fire Engine,Trucks and Buses,24.92,49.83,47,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10412,2005-05-03,2005-05-05,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,77.9,157.49,60,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10412,2005-05-03,2005-05-05,S24_1444,1970 Dodge Coronet,Classic Cars,32.37,47.4,21,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10412,2005-05-03,2005-05-05,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,61.34,109.9,70,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10412,2005-05-03,2005-05-05,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,15.91,32.88,30,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10412,2005-05-03,2005-05-05,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,69.78,108.82,31,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10412,2005-05-03,2005-05-05,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,25.98,50.86,19,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10412,2005-05-03,2005-05-05,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,68.29,105.33,26,Shipped,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10413,2005-05-05,2005-05-09,S12_1108,2001 Ferrari Enzo,Classic Cars,95.59,201.57,36,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10413,2005-05-05,2005-05-09,S12_3148,1969 Corvair Monza,Classic Cars,89.14,145.04,47,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10413,2005-05-05,2005-05-09,S12_3891,1969 Ford Falcon,Classic Cars,83.05,173.02,22,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10413,2005-05-05,2005-05-09,S18_4027,1970 Triumph Spitfire,Classic Cars,91.92,133.57,49,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10413,2005-05-05,2005-05-09,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,26.72,56.55,24,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10413,2005-05-05,2005-05-09,S50_1514,1962 City of Detroit Streetcar,Trains,37.49,53.31,51,Shipped,175,Gift Depot Inc.,Bridgewater,USA,1323,George Vanauf
10414,2005-05-06,NULL,S10_4757,1972 Alfa Romeo GTA,Classic Cars,85.68,114.24,49,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S18_3029,1999 Yamaha Speed Boat,Ships,51.61,77.42,44,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S18_3140,1903 Ford Model A,Vintage Cars,68.3,128.39,41,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S18_3259,Collectable Wooden Train,Trains,67.56,85.71,48,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S18_4522,1904 Buick Runabout,Vintage Cars,52.66,83.38,56,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S24_2011,18th century schooner,Ships,82.34,108.14,43,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,46.91,72.58,60,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,48.64,72.96,51,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S700_1138,The Schooner Bluenose,Ships,34.0,62.0,37,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S700_1938,The Mayflower,Ships,43.3,74.48,34,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S700_2610,The USS Constitution Ship,Ships,33.97,61.44,31,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S700_3505,The Titanic,Ships,51.09,84.14,28,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S700_3962,The Queen Mary,Ships,53.63,84.41,40,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10414,2005-05-06,NULL,S72_3212,Pont Yacht,Ships,33.3,54.6,47,On Hold,362,Gifts4AllAges.com,Boston,USA,1216,Steve Patterson
10415,2005-05-09,2005-05-12,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,64.58,86.81,51,Disputed,471,"Australian Collectables, Ltd",Glen Waverly,Australia,1611,Andy Fixter
10415,2005-05-09,2005-05-12,S24_2841,1900s Vintage Bi-Plane,Planes,34.25,60.97,21,Disputed,471,"Australian Collectables, Ltd",Glen Waverly,Australia,1611,Andy Fixter
10415,2005-05-09,2005-05-12,S24_3420,1937 Horch 930V Limousine,Vintage Cars,26.3,59.83,18,Disputed,471,"Australian Collectables, Ltd",Glen Waverly,Australia,1611,Andy Fixter
10415,2005-05-09,2005-05-12,S700_2047,HMS Bounty,Ships,39.83,73.32,32,Disputed,471,"Australian Collectables, Ltd",Glen Waverly,Australia,1611,Andy Fixter
10415,2005-05-09,2005-05-12,S72_1253,Boeing X-32A JSF,Planes,32.77,43.2,42,Disputed,471,"Australian Collectables, Ltd",Glen Waverly,Australia,1611,Andy Fixter
10416,2005-05-10,2005-05-14,S18_1662,1980s Black Hawk Helicopter,Planes,77.27,129.31,24,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S18_2581,P-51-D Mustang,Planes,49.0,70.96,15,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S24_1785,1928 British Royal Navy Airplane,Planes,66.74,90.82,47,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,37.32,62.46,32,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S24_3949,Corsair F4U ( Bird Cage),Planes,29.34,64.83,18,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S24_4278,1900s Vintage Tri-Plane,Planes,36.23,70.28,48,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S32_1374,1997 BMW F650 ST,Motorcycles,66.92,86.9,45,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,33.02,68.1,26,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,27.06,39.71,37,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S700_1691,American Airlines: B767-300,Planes,51.15,88.6,23,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S700_2466,America West Airlines B757-200,Planes,68.8,84.76,22,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S700_2834,ATA: B757-300,Planes,59.33,98.48,41,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S700_3167,F/A 18 Hornet 1/72,Planes,54.4,65.6,39,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10416,2005-05-10,2005-05-14,S700_4002,American Airlines: MD-11S,Planes,36.27,63.67,43,Shipped,386,L'ordine Souveniers,Reggio Emilia,Italy,1401,Pamela Castillo
10417,2005-05-13,2005-05-19,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,48.81,79.43,66,Disputed,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10417,2005-05-13,2005-05-19,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,68.99,116.56,45,Disputed,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10417,2005-05-13,2005-05-19,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,91.02,162.67,56,Disputed,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10417,2005-05-13,2005-05-19,S12_2823,2002 Suzuki XREO,Motorcycles,66.27,144.6,21,Disputed,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10417,2005-05-13,2005-05-19,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,24.23,58.75,36,Disputed,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10417,2005-05-13,2005-05-19,S24_1578,1997 BMW R 1100 S,Motorcycles,60.86,109.32,35,Disputed,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10418,2005-05-16,2005-05-20,S18_3278,1969 Dodge Super Bee,Classic Cars,49.05,70.76,16,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10418,2005-05-16,2005-05-20,S18_3482,1976 Ford Gran Torino,Classic Cars,73.49,139.64,27,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10418,2005-05-16,2005-05-20,S18_3782,1957 Vespa GS150,Motorcycles,32.95,56.57,33,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10418,2005-05-16,2005-05-20,S18_4721,1957 Corvette Convertible,Classic Cars,69.93,120.53,28,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10418,2005-05-16,2005-05-20,S24_2360,1982 Ducati 900 Monster,Motorcycles,47.1,64.41,52,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10418,2005-05-16,2005-05-20,S24_4620,1961 Chevrolet Impala,Classic Cars,32.33,66.29,10,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10418,2005-05-16,2005-05-20,S32_2206,1982 Ducati 996 R,Motorcycles,24.14,36.61,43,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10418,2005-05-16,2005-05-20,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,56.13,100.01,50,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10418,2005-05-16,2005-05-20,S50_4713,2002 Yamaha YZR M1,Motorcycles,34.17,72.41,40,Shipped,412,"Extreme Desk Decorations, Ltd",Wellington,New Zealand,1612,Peter Marsh
10419,2005-05-17,2005-05-19,S12_1099,1968 Ford Mustang,Classic Cars,95.34,182.9,12,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S12_3380,1968 Dodge Charger,Classic Cars,75.16,111.57,10,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,31.92,64.64,34,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S12_4675,1969 Dodge Charger,Classic Cars,58.73,99.04,32,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S18_1129,1993 Mazda RX-7,Classic Cars,83.51,117.48,38,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S18_1589,1965 Aston Martin DB5,Classic Cars,65.96,100.8,37,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,53.9,67.76,39,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S18_1984,1995 Honda Civic,Classic Cars,93.89,133.72,34,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,56.76,116.16,55,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,77.9,165.95,35,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,62.16,114.44,43,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S24_2972,1982 Lamborghini Diablo,Classic Cars,16.24,32.1,15,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S24_3371,1971 Alpine Renault 1600s,Classic Cars,38.58,52.66,55,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10419,2005-05-17,2005-05-19,S24_3856,1956 Porsche 356A Coupe,Classic Cars,98.3,112.34,70,Shipped,382,Salzburg Collectables,Salzburg,Austria,1401,Pamela Castillo
10420,2005-05-29,NULL,S18_1749,1917 Grand Touring Sedan,Vintage Cars,86.7,153.0,37,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10420,2005-05-29,NULL,S18_2248,1911 Ford Town Car,Vintage Cars,33.3,52.06,36,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10420,2005-05-29,NULL,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,58.48,116.96,45,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10420,2005-05-29,NULL,S18_4409,1932 Alfa Romeo 8C2300 Spider Sport,Vintage Cars,43.26,73.62,66,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10420,2005-05-29,NULL,S18_4933,1957 Ford Thunderbird,Classic Cars,34.21,68.42,36,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10420,2005-05-29,NULL,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,49.24,60.26,60,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10420,2005-05-29,NULL,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,29.18,48.8,37,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10420,2005-05-29,NULL,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,22.57,32.19,45,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10420,2005-05-29,NULL,S24_2766,1949 Jaguar XK 120,Classic Cars,47.25,76.33,39,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10420,2005-05-29,NULL,S24_2887,1952 Citroen-15CV,Classic Cars,72.82,115.09,55,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10420,2005-05-29,NULL,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,50.51,77.05,35,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10420,2005-05-29,NULL,S24_3432,2002 Chevy Corvette,Classic Cars,62.11,104.94,26,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10420,2005-05-29,NULL,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,21.75,35.29,15,In Process,282,Souveniers And Things Co.,Chatswood,Australia,1611,Andy Fixter
10421,2005-05-29,NULL,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,72.56,167.06,35,In Process,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10421,2005-05-29,NULL,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,20.61,44.8,40,In Process,124,Mini Gifts Distributors Ltd.,San Rafael,USA,1165,Leslie Jennings
10422,2005-05-30,NULL,S18_1342,1937 Lincoln Berline,Vintage Cars,60.62,91.44,51,In Process,157,Diecast Classics Inc.,Allentown,USA,1216,Steve Patterson
10422,2005-05-30,NULL,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,24.26,47.44,25,In Process,157,Diecast Classics Inc.,Allentown,USA,1216,Steve Patterson
10423,2005-05-30,NULL,S18_2949,1913 Ford Model T Speedster,Vintage Cars,60.78,89.15,10,In Process,314,Petit Auto,Bruxelles,Belgium,1401,Pamela Castillo
10423,2005-05-30,NULL,S18_2957,1934 Ford V8 Coupe,Vintage Cars,34.35,56.21,31,In Process,314,Petit Auto,Bruxelles,Belgium,1401,Pamela Castillo
10423,2005-05-30,NULL,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,60.74,98.44,21,In Process,314,Petit Auto,Bruxelles,Belgium,1401,Pamela Castillo
10423,2005-05-30,NULL,S18_3320,1917 Maxwell Touring Car,Vintage Cars,57.54,80.36,21,In Process,314,Petit Auto,Bruxelles,Belgium,1401,Pamela Castillo
10423,2005-05-30,NULL,S24_4258,1936 Chrysler Airflow,Vintage Cars,57.46,78.89,28,In Process,314,Petit Auto,Bruxelles,Belgium,1401,Pamela Castillo
10424,2005-05-31,NULL,S10_1949,1952 Alpine Renault 1300,Classic Cars,98.58,201.44,50,In Process,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
10424,2005-05-31,NULL,S12_1666,1958 Setra Bus,Trucks and Buses,77.9,121.64,49,In Process,141,Euro+ Shopping Channel,Madrid,Spain,1370,Gerard Hernandez
